SMILES,Name
CCOc1ccc(cc1)N1C(=S)N\C(C1=O)=C/c1ccc2OCOc2c1,ZINC03891077
CCOC(=O)c1ccc(NC(=O)COc2ccccc2F)cc1,ZINC03203371
CC(NC(=O)c1ccccc1F)C1=Nc2cc(Cl)ccc2C(=O)N1C,ZINC00738253
CC(C)C(N1C(=O)c2ccccc2C1=O)C(=O)Nc1ccccc1Br,ZINC00941361
CN(C)c1ccc(cc1)\C=N\NS(=O)(=O)c1ccc(Br)cc1,ZINC03191563
CC(=O)Nc1ccccc1OCC(=O)Nc1ccccc1Cl,ZINC03323015
C=CCNC(=S)N\N=C/c1ccc(o1)-c1ccccc1N(=O)=O,ZINC03992986
CSc1ccc(CNN2C(=O)c3ccccc3N=C2C)cc1,ZINC00102846
COc1cccc(\C=C2/C(=N)N3C(SC=C3c3ccccc3)=NC2=O)c1O,ZINC03857670
CCc1cc2C(=O)C(=COc2cc1O)c1nc2ccccc2s1,ZINC00044168
CC(CCc1ccccc1)NS(=O)(=O)c1ccc(Cl)cc1,ZINC00349982
COc1ccc(\C=N\NC(=O)c2ccccn2)cc1Br,ZINC00232313
C=CCN1C(=S)NC(=O)C(\C=N\CCc2c[nH]c3ccccc23)C1=O,ZINC04285053
COc1ccccc1-c1noc(CCC(=O)Nc2cccc(F)c2)n1,ZINC02449926
COc1cc(\C=N\NC(=O)C2COc3ccccc3O2)cc(Cl)c1O,ZINC02342251
CCOc1ncccc1C(=O)OCC(=O)Nc1cccc(Cl)c1,ZINC03379684
COc1ccc(cc1)C(=O)N\N=C\C1=Cc2ccccc2NC1=S,ZINC00994955
Cc1cccc(C)c1NC(=O)COC(=O)c1ccc2ncsc2c1,ZINC03395318
COc1ccccc1NC(=O)COC(=O)Cc1cccc(F)c1,ZINC02635008
COc1ccc(NC(=O)COC(=O)Cc2ccc(F)cc2)cc1,ZINC03216473
Brc1ccc2N(COCc3ccccc3)C(=O)NC(=O)c2c1,ZINC01427424
CC(OC(=O)c1c(F)cccc1Cl)C(=O)Nc1ccccc1C#N,ZINC03382788
CC(=O)Nc1ccc(cc1)C(\C)=N\NC(=O)c1ccccc1Cl,ZINC03983219
CN1N=C(C(=O)Nc2cccc(Cl)c2C)c2ccccc2C1=O,ZINC03608266
CC1=Nc2ccccc2C(=O)N1NCc1ccc(OC(F)F)cc1,ZINC00102858
O=C(Nc1nc(cs1)-c1ccc2OCOc2c1)\C=C\c1ccco1,ZINC03258099
CC(CCc1cn(C)c2ccccc12)NS(=O)(=O)c1cccs1,ZINC03765561
Clc1ccc(cc1N\C=C1\C(=C)NN(C1=O)c1ccccc1)N(=O)=O,ZINC02906201
Cc1onc(-c2ccccc2Cl)c1C(=O)Nc1ccc2OCCOc2c1,ZINC00856087
Cc1c(Cl)cccc1NCC(=O)N\N=C/c1ccc2OCOc2c1,ZINC00583434
O=C(NCC1CCCO1)c1ccc(NC(=O)c2cccs2)cc1,ZINC00028966
Fc1ccc(NC(=O)COC(=O)c2ccc3OCCOc3c2)cc1,ZINC03459960
Cn1cc(CNC(=S)Nc2cccc3ccccc23)cn1,ZINC02777951
Cc1nc2ccc(Br)cc2c(-c2ccccc2)c1C(=O)NN,ZINC01471183
CCC(=O)Nc1cccc(NC(=O)c2ccc(F)cc2)c1,ZINC00444714
Clc1ccc(cc1)C(=O)NNC1=CC(=O)CC(C1)c1ccco1,ZINC00441147
Cn1cccc1\C=C1\S\C(NC1=O)=N\c1ccc(O)cc1,ZINC04443440
Cc1ccsc1\C=N\c1cnn(C)c1C(=O)NCc1ccco1,ZINC02797799
O=C(CN1N=C2CSc3ccccc3N2C1=O)N\N=C\c1cccs1,ZINC01036426
S=C1N(CCC#N)N=C(Nc2ccccc2)N1c1ccccc1,ZINC03121868
Cc1ccc(NC(=O)C\N=C2\SN=NN2c2ccccc2)cc1,ZINC03863174
CC(=O)Nc1cccc(OCC(=O)Nc2ccc(F)cc2)c1,ZINC00474665
COc1cccc(c1)C(=O)N\N=C\c1cc(Br)c(O)c(OC)c1,ZINC02771706
Oc1ccc(Br)cc1\C=N\NC(=O)Cn1cnc2ccccc12,ZINC01189982
Fc1cccc(NC(=O)CSc2nnc(-c3ccco3)n2CC=C)c1,ZINC01070375
CS(=O)(=O)N(CC(=O)Nc1cccc2ccccc12)c1ccc(Cl)cc1,ZINC00824479
CCc1cccc2c(c[nH]c12)\C=C1\Sc2nc3ccccc3n2C1=O,ZINC03848547
COC(=O)c1ccc(NC(=O)COc2ccc(Cl)cc2)cc1,ZINC00068697
Cc1ccc(NC(=O)COC(=O)C2COc3ccccc3O2)c(Cl)c1,ZINC03497797
COc1ccccc1NC(=O)Sc1nc2ccccc2s1,ZINC01674977
COc1ccc(C2C=C(Nc3ncnn23)c2ccc(F)cc2)c(OC)c1,ZINC02917892
CCC(Oc1ccccc1)C(=O)Nc1ccc(Cl)c(c1)N(=O)=O,ZINC00442406
Cc1cccc(NCC(=O)N\N=C/c2cccc(Br)c2)c1,ZINC00058908
Cc1ccc(NC(=O)CSc2nc3sc4ccccc4n3n2)cc1,ZINC00624025
Cc1cccc(C(=O)OCC(=O)Nc2ccc(Cl)cn2)c1C,ZINC03425760
Cc1ccccc1CC1S\C(NC1=O)=N/NC(=C)c1ccc(F)cc1,ZINC01799704
Fc1ccccc1OCn1ccc(n1)C(=O)Nc1ccc2OCOc2c1,ZINC02786784
CCCOC(=O)c1ccc(NC(=O)c2ccccc2Cl)cc1,ZINC01801459
COc1ccccc1NC(=O)COC(=O)c1ccc(Cl)nc1,ZINC03474052
Cc1ccc(NC(=O)CNS(=O)(=O)c2ccc(Br)cc2)cc1,ZINC01119491
COc1cccc(C2C=C(Nc3nnnn23)c2ccc(F)cc2)c1OC,ZINC02914174
COc1ccc(cc1)\C=C(\C#N)C(=O)Nc1ccccc1Br,ZINC03982887
CSc1c(c(N)nn1C(=O)c1cccs1)-c1ccccn1,ZINC00130033
Cc1c(Cl)cccc1NC(=O)CCN1C(=O)Sc2ccccc12,ZINC00246091
COC(=O)c1ccc(CSCC(=O)Nc2ccc(F)cc2)cc1,ZINC02887348
CC(NC(=O)C(\C#N)=C\c1cc2OCOc2cc1Cl)c1ccccc1,ZINC02759546
CC(Oc1ccc2C=CC(=O)Oc2c1)C(=O)Nc1cccc(Cl)c1,ZINC04434777
Cc1ccccc1NC(=O)CN(c1ccc(Br)cc1)S(C)(=O)=O,ZINC01179097
Fc1ccc(F)c(NC(=O)COC(=O)\C=C/c2ccc3OCOc3c2)c1,ZINC03855130
Fc1cccc(F)c1\C=C(/C#N)C(=O)Nc1ccc2OCCOc2c1,ZINC03868107
Cc1ccc(C)c(c1)S(=O)(=O)N\N=C\c1cccc(Cl)c1,ZINC02631751
COc1ccc(NC(=O)C(\C#N)=C\c2c(F)cccc2Cl)cc1,ZINC00081264
COC(=O)c1ccc(cc1)\C=C1/C(=O)NC(=S)N(C1=O)c1ccccc1F,ZINC03889789
Fc1ccc(CC2=NN=C(NCc3ccc4OCOc4c3)NC2=O)cc1,ZINC04317228
Cc1ccc(O)c(c1)\C=N/NC(=O)COc1ccc(Br)cc1,ZINC03970116
Cc1ccccc1-n1c(C)nnc1SCC(=O)Nc1ccc(F)cc1,ZINC03424768
Cc1ccc2nc(NC(=O)COC(=O)c3cccs3)sc2c1,ZINC03331847
Cc1c(Cl)cccc1NCC(=O)N\N=C/c1cccs1,ZINC03997431
Nc1nnc(SCc2ccccc2)n1Cc1cn2ccsc2n1,ZINC03858107
CC(=O)Nc1ccc(cc1)C(=O)N\N=C\c1ccc(Cl)cc1,ZINC00059362
O=C1S\C(=C\c2cccs2)C(=O)N1CCNC(=O)c1ccccc1,ZINC04464724
COc1ccc(cc1)N1CC(CC1=O)C(=O)N\N=C/c1ccc(F)cc1,ZINC01210697
COC(=O)c1cc2cc(NC(=O)c3ccc(F)cc3)ccc2s1,ZINC01392859
Cc1cc(Cl)ccc1OCC(=O)N\N=C/c1ccccn1,ZINC03891920
Cc1ccc(cc1)S(=O)(=O)CCC(O)c1ccc(Cl)cc1,ZINC01404580
Fc1cccc(Cn2cc(NC(=S)NCc3ccco3)cn2)c1,ZINC02792738
CCN1C(=S)Nc2cc3c(NCc4ccccc4)ncnc3cc12,ZINC00019913
CN(C)S(=O)(=O)c1ccc([N-]C(=S)NC(=O)Cc2ccccc2)cc1,ZINC02861394
Cc1cc(Cl)ccc1OCc1n[nH]c(n1)-c1cccnc1,ZINC00496984
CC(=O)Nc1ccc(cc1)C(=O)N\N=C/c1ccc(Br)cc1,ZINC01090075
OC1(CC(=O)c2ccccc2)C(=O)N(CC#C)c2ccc(Br)cc12,ZINC00783826
CC(C)(CO)Nc1nc(-c2ccccc2)c2cc(Cl)ccc2n1,ZINC02710092
Cc1cc(SCC(=O)c2ccc3OCC(=O)Nc3c2)nc2ccccc12,ZINC03867335
Cc1ccc(Cl)cc1NC(=O)CSc1nnc(o1)-c1ccco1,ZINC03662528
Cc1ccc(Cl)cc1NC(=O)CSc1nnc2ccccn12,ZINC03505634
COc1ccccc1NC(=O)CSCC(=O)Nc1ccc(F)cc1,ZINC00581535
Ic1ccc(NC(=O)CCNC(=O)c2ccco2)cc1,ZINC03560157
Oc1ccc(cc1)C(=C)NNC(=O)COc1cccc(Br)c1,ZINC03573122
Cc1cc(C)nc(SCC(=O)Nc2nc3ccccc3s2)n1,ZINC00051107
COC(=O)c1ccc(OCC(=O)Nc2ccccc2Cl)cc1,ZINC00456588
Brc1cccc(\C=N/NC(=O)CNC(=O)c2ccco2)c1,ZINC03993154
COc1ccc(O)c(\C=N\NC(=O)c2ccccc2Br)c1,ZINC00262930
COc1ccc(cc1OC)-c1nc(cs1)-c1ccc(O)cc1O,ZINC00285845
Cc1ccc(NC2=NN=C(Cc3ccccc3Cl)C(=O)N2)cc1,ZINC02718976
Cc1noc([N-]S(=O)(=O)c2ccccc2-c2ccccc2)c1Cl,ZINC00019461
Clc1ccc(OCC(=O)N\N=C\c2ccc3OCOc3c2)cc1,ZINC00239343
Fc1ccc(NCC(=O)NNC(=C)c2ccc(F)cc2)cc1,ZINC01949281
COc1ccccc1\C=N/N1C(=S)NN=C1c1ccccc1C,ZINC03890839
CC(C)CC(=O)Nc1ccc2oc(nc2c1)-c1cncc(Br)c1,ZINC01262660
CC(=O)Nc1ccc(NC(=O)c2cccc(OC(F)F)c2)cc1,ZINC03462606
Cc1cccc(Cn2cc([N-]S(=O)(=O)c3cccs3)cn2)c1,ZINC02791916
COc1ccccc1NC(=O)C(C)OC(=O)c1ccc(Br)cc1,ZINC01981581
Cn1cccc1\C=N\NC(=O)CSc1nc2ccccc2[nH]1,ZINC00528707
O=C(Cc1coc2ccc3ccccc3c12)Nc1nnc(s1)C1CC1,ZINC03297673
COc1ccccc1\C=C1\S\C(NC1=O)=N\c1cccc(O)c1,ZINC03890010
COc1ccc(cc1)C(=O)OC(C)C(=O)Nc1ccc(Cl)cn1,ZINC03392276
Cc1ccc(Cl)cc1NC(=O)Cn1cc(C=O)c2ccccc12,ZINC00616896
CCOc1ccc(cc1)-c1nnc(S)n1\N=C\c1ccncc1,ZINC01479014
Oc1ccccc1OCC(=O)Nc1ccc(I)cc1,ZINC03213881
CC(C)c1ccccc1NC(=O)COC(=O)c1ccc(Br)o1,ZINC03470454
COc1ccccc1C(=O)OCC(=O)Nc1cc(F)ccc1F,ZINC03466048
CSc1ccccc1NC(=O)COC(=O)c1cccs1,ZINC03237345
Clc1ncccc1NC(=O)CSc1nc2ccccc2n1CC=C,ZINC04492755
Clc1ccc(NC(=O)c2[n-]cnc2C(=O)NC2CCCCC2)cc1,ZINC00577520
Oc1ccc(Br)cc1-c1nc2cnccn2c1NC1CCCC1,ZINC04004958
COc1ccccc1N1C(=O)C(Cl)=C(Nc2ccccc2C)C1=O,ZINC01927568
CCOc1ccc(NC(=O)COC(=O)c2cccc(Cl)c2)cc1,ZINC01943662
COc1ccccc1-n1cnnc1SCC(=O)Nc1cccc(F)c1,ZINC02726508
Cc1c(Cl)cccc1NC(=O)CNC(=O)c1ccccc1F,ZINC02871510
Cc1ccc(cc1)S(=O)(=O)N\N=C\c1ccc(Cl)cc1,ZINC00094401
Ic1ccccc1\C=C(/C#N)C(=O)Nc1ccc2OCCOc2c1,ZINC03570763
Cc1cc(NC(=O)c2ccc3OCOc3c2)n(Cc2ccc(F)cc2)n1,ZINC01429226
CC(=O)Nc1ccc(OCc2nnc(o2)-c2ccc(Cl)cc2)cc1,ZINC03371714
Fc1ccc(F)c(NC(=O)COC(=O)c2ccc3ccccc3n2)c1,ZINC03466107
COc1ccc(F)cc1C(=O)CSc1nnc2[nH]c3ccccc3n12,ZINC04266473
Brc1cncc(c1)C(=O)N\N=C/c1c[nH]c2ccccc12,ZINC03891906
COc1cc(NC(=O)c2ccc(F)cc2)ccc1NC(=O)c1cccs1,ZINC04487794
COc1cccc(c1)C1=CC(N2N=NNC2=N1)c1ccccc1Cl,ZINC01784502
COc1ccc(cc1)C1=CC(N2N=NNC2=N1)c1ccc(F)cc1,ZINC01901276
Clc1ncccc1C(=O)OCC(=O)Nc1cccc2ccccc12,ZINC03313322
Fc1ccc(NC(=O)COC(=O)CCc2ccccc2)cc1,ZINC00130859
O=S(=O)([N-]c1nc2CCCCc2s1)c1ccc2ccccc2c1,ZINC00495378
COc1ccccc1\C=C1/C(=N)N2C(SC=C2c2ccccc2)=NC1=O,ZINC04001013
Cc1cccc2sc(NC(=O)CSc3nc4ccccc4o3)nc12,ZINC01111583
CCOC(=O)NN1C(Nc2ccccc2C1=O)c1cccs1,ZINC00217211
ClCCc1ccc(cc1)C(=O)\C=C1/C(=O)Nc2ccccc12,ZINC00242530
CCOC(=O)c1ccc(NC(=S)Nc2nccs2)cc1,ZINC01566733
CC(=O)Nc1ccccc1OC(=O)c1sc2ccccc2c1Cl,ZINC00523502
CSC1=C(C#N)C(C(C(=O)Nc2ccccc2)C(C)=N1)c1ccco1,ZINC04256179
CSc1ncccc1C(=O)OCC(=O)Nc1ccccc1Cl,ZINC03452445
Fc1ccc(NC(=O)c2ccc3C(=O)N(CC=C)C(=S)[N-]c3c2)cc1,ZINC03631272
C1CCc2c(C1)sc1ncnc(N\N=C\c3cccnc3)c21,ZINC03898468
Brc1ccc(NC(=O)COC(=O)c2ccc3OCOc3c2)cc1,ZINC03318574
CC(OC(=O)c1ccc(Br)o1)C(=O)Nc1ccccc1,ZINC03453681
COc1cccc(c1)C(=O)OC(C)C(=O)Nc1ccc(Br)cc1,ZINC01981579
CCNc1nc(Cl)nc(OC2=NN(C(=O)C=C2)c2ccccc2)n1,ZINC00529174
Cc1cccc(OCC(=O)OCC(=O)Nc2ccccc2Cl)c1,ZINC03476925
COc1ccccc1\C=N\NC(=O)CNc1ccc(Br)cc1,ZINC01501022
Cc1ccc(cc1)S(=O)(=O)[N-]c1nc2ccc(C)cc2nc1Cl,ZINC03084447
OCCCc1nc2NC(=CC(c3ccco3)n2n1)c1ccc(F)cc1,ZINC01889898
COC(=O)C1=C(C)N(C(=O)C\1=C\c1cccc(O)c1)c1ccc(F)cc1,ZINC03858461
CCCN(Cc1ccccc1)C(=S)Nc1ccc2ncnc(O)c2c1,ZINC01095414
Cc1cccc(C)c1NC(=O)CSc1nnnn1-c1cccc(F)c1,ZINC01353601
Cc1ccc(NC(=O)COc2ccc(Br)cc2C=O)cc1,ZINC02768031
CCNS(=O)(=O)c1cccc(c1)C(=O)Nc1ccc(Br)cc1,ZINC01446237
Oc1ccccc1C(=O)NNC1=CCSc2ccc(F)cc12,ZINC03546605
COP(=O)(OC)C(Nc1ccc(Br)cc1)c1c[nH]c2ccccc12,ZINC02290384
CC(=O)c1cccc(NC(=O)\C=C\c2cccc(Cl)c2)c1,ZINC00474961
O=C1Nc2ccccc2N1CCCSc1nc2ccccc2o1,ZINC03567979
Cn1c(SCC(=O)Nc2ccc(Cl)cn2)nc2ccccc12,ZINC03867478
Clc1ccc(NC(=O)O\N=C\c2ccc3OCCc3c2)cc1,ZINC00168428
Cc1onc(-c2ccccc2Cl)c1C(=O)Nc1ccc2OCOc2c1,ZINC00856088
Cc1nn(Cc2ccccc2C(=O)Nc2cccc(F)c2)c(C)c1N(=O)=O,ZINC02796484
Cc1ccc(NC(=O)CC2Sc3ccccc3NC2=O)cc1,ZINC00108859
CNC(=O)C(\NC(=O)c1ccccc1I)=C/c1ccccc1,ZINC03890753
C=C(NNC(=O)c1csc2ccccc12)c1ccc2OCOc2c1,ZINC02768957
Cc1cc(C)cc(NC(=S)NNC(=O)c2ccccc2)c1,ZINC02783370
CC(OC(=O)c1cccc(Br)c1)C(=O)Nc1ccc2OCCOc2c1,ZINC03377456
CC\C(c1ccc(Cl)cc1)=N/NS(=O)(=O)c1ccccc1,ZINC03912846
CCS(=O)(=O)c1ccc(OC)c(NC(=O)c2csc3ccccc23)c1,ZINC04488691
Clc1ccc(OCC(=O)N\N=C/c2ccc3OCCOc3c2)cc1,ZINC03867312
COc1ccc(cc1)C(=O)N\N=C\c1c[nH]c2ccc(Br)cc12,ZINC01210424
Cc1nc2ccc(N\C=C3\C(=C)NN(c4ccc(F)cc4)C3=O)cc2[nH]1,ZINC03858485
Cc1c(Cl)cccc1NC(=O)COC(=O)c1ccc(O)cc1,ZINC03507919
CC1=CC(=O)NC(SCC(=O)N2c3ccccc3Sc3ccccc23)=N1,ZINC00869167
CCOc1cccc2sc(NNC(=O)c3ccccc3)nc12,ZINC00429759
CC(=O)N(c1ccc(O)c2ccccc12)S(=O)(=O)c1ccc(Cl)cc1,ZINC03095780
Fc1ccc(NCC(=O)NNC2=CCCc3ccccc23)cc1,ZINC03226211
O=C(CSc1nc2ccccc2o1)N\N=C\c1cccs1,ZINC00528560
COc1cc(Br)cc(\C=N\NC(=O)c2ccccc2)c1O,ZINC00064286
Cc1cccc(c1)C(=O)OCC(=O)Nc1cccc(Cl)c1,ZINC01960530
CN1C(=O)C(O)(C\C([O-])=C2\CCc3ccccc3C2=O)c2cc(Cl)ccc12,ZINC03860029
Cc1cccc(c1)\C=C1\NC(=O)N(Cc2ccc(Br)cc2)C1=O,ZINC01053526
COc1cccc(c1)C(=O)OCC(=O)Nc1cccc(Cl)c1,ZINC01961883
Cc1ccc(Cl)cc1NC(=O)COC(=O)c1ccn(=O)cc1,ZINC03276497
CC(Oc1ccc2C(C)=CC(=O)Oc2c1)C(=O)Nc1ccccc1F,ZINC00150851
Clc1ccc(cc1)\C=N\NC(=O)CCn1nnc2ccccc12,ZINC00536065
CNC(=S)Nc1ccc(cc1)C(=O)Nc1ccc(OC)cc1,ZINC03336500
COc1cc2c(cc1[N-]C(=O)c1nn(C)cc1Br)oc1ccccc21,ZINC02764716
CCC(=O)Nc1ccc(cc1)C(=O)COc1ncnc2sccc12,ZINC03356463
Cc1ccc2cc(ccc2c1)S(=O)(=O)Nc1ccc(I)cc1,ZINC01050093
Clc1ccccc1NC(=O)COC(=O)C1COc2ccccc2O1,ZINC03497728
CC(=O)c1cccc(NC(=O)COc2ccc(C)cc2Br)c1,ZINC00942631
Cc1cc([nH]n1)C(=O)N\N=C\C(Br)=C/c1ccccc1,ZINC03891623
Cc1onc(-c2ccccc2)c1C(=O)NNc1ccc(Cl)cc1,ZINC00152309
CCc1ccccc1NC(=O)CSc1nc2ncccc2[nH]1,ZINC01076760
Clc1cccc(NC(=O)O\N=C/c2ccc3OCCOc3c2)c1,ZINC03891839
Cc1nc(C)c(s1)S(=O)(=O)NCc1ccc(cc1)-c1cccs1,ZINC01034865
COc1ccc2ccccc2c1\C=C1/C(=O)[N-]N(C1=O)c1ccc(Cl)cc1,ZINC03971864
CNC(=O)C(\NC(=O)c1ccc(Br)cc1)=C\c1ccc2OCOc2c1,ZINC02117396
CCN(C(=O)CSc1nc2ccccc2[nH]1)c1ccccc1,ZINC00561721
Cn1cc(Br)c(n1)C(=O)N\N=C/c1ccc2ccccc2c1,ZINC01091974
Cc1ccc(cc1)C(=O)OC1OC(=O)C(Cl)=C1Nc1ccccc1,ZINC04117292
COc1ccc2sc(NC(=O)\C=C\c3ccc(F)cc3)nc2c1,ZINC00536908
Cn1c(Cc2cccs2)nnc1SCC(=O)Nc1ccc2OCOc2c1,ZINC01058050
CCOC(=O)c1ccc(NC(=O)COc2ccccc2Cl)cc1,ZINC00435948
CN(C)c1ccc(cc1)C(=O)OCC(=O)Nc1ccc(F)cc1,ZINC03400870
COc1ccc(cc1)\C=C1/C(=O)NC(=S)N(C1=O)c1ccccc1,ZINC03854553
CC(=O)Nc1ccc(Nc2nc(cs2)-c2cccs2)cc1,ZINC00246728
Cc1ccc(o1)C(=O)Nc1ncc(Cc2ccccc2)s1,ZINC00818328
OCc1cccc([N-]C(=S)NC(=O)\C=C\c2ccccc2)c1,ZINC00486336
Fc1ccc(cc1)\C=N/NC(=O)c1cc(n[nH]1)-c1cccs1,ZINC00229643
COc1cccc(N\N=C2C(=O)N(N=C\2c2ccccc2)C(N)=S)c1,ZINC03970035
BrC1=C(N\N=C/C2CCC=CC2)C=NN(C1=O)c1ccccc1,ZINC03982944
CC(OC(=O)c1ccc(F)cc1F)C(=O)Nc1ccc(cc1)C(C)=O,ZINC03434933
COc1ccc(\C=N\NC(=O)c2cccnc2)cc1I,ZINC00847915
CC1=Nc2ccccc2C(=O)N1NC(=O)\C=C/c1ccccc1Cl,ZINC03862375
CCOc1cccc(c1)-c1nnc(S)n1\N=C\c1cccnc1,ZINC00553489
CC(Nc1ccc(Cl)cc1)C(=O)N\N=C\c1ccccc1O,ZINC00234005
O=C(CSc1nnc2ccccn12)Nc1ccc2CCCc2c1,ZINC03406093
C=CCNC(=O)c1ccc(cc1)N1C(=S)[N-]c2ccccc2C1=O,ZINC02969864
O=C(Cc1cccs1)Nc1nnc(CCc2ccccc2)s1,ZINC00621662
COc1cccc(NC(=O)COC(=O)c2ccccc2I)c1,ZINC03391458
CC(C)CNC(=O)c1cccc(NC(=O)c2cccs2)c1,ZINC00237477
COc1ccc(NC(=O)CN2C(=O)c3cccc4cccc2c34)cc1Cl,ZINC00802934
Fc1ccc(cc1)-c1csc(NC(=O)\C=C\c2ccc3OCOc3c2)n1,ZINC00998688
Cc1ccc(OC(=O)CCC(=O)Nc2ccccc2Cl)cc1,ZINC00525213
Cc1ccccc1C(=O)N\N=C1/SCC(=O)N1Cc1ccccc1,ZINC03969318
COc1ccccc1NC(=O)C(C)OC(=O)c1cccnc1Cl,ZINC03511196
Cc1ccc(\C=C\C(=O)NC(=S)[N-]c2ccccc2O)o1,ZINC00511522
COc1ccc(Br)cc1\C=N\NC(=O)c1ccc2nc[nH]c2c1,ZINC03979973
CNC(=O)C(\NC(=O)c1ccccc1I)=C/c1ccco1,ZINC03890745
Brc1ccc2[nH]cc(\C=N\NS(=O)(=O)c3ccccc3)c2c1,ZINC01193021
COc1ccc(Br)cc1\C=N\Nc1nc2ccccc2[nH]1,ZINC03902937
COc1ccc2nc(NC(=O)c3cn4ccc(C)cc4n3)sc2c1,ZINC00928621
COc1ccccc1\C=C1\SC(=O)N(C1=O)c1ccc(O)cc1,ZINC03850530
Brc1ccc(cc1)S(=O)(=O)[N-]c1ccccc1C(=O)NCC=C,ZINC03215310
Cn1c(SCc2nc3ccccc3[nH]2)nnc1-c1cccs1,ZINC00352149
CC(=O)Nc1ccc(cc1)C(=O)OCC(=O)c1ccccc1Cl,ZINC00482392
COc1ccc(Cl)cc1S(=O)(=O)[N-]c1cccc2ccccc12,ZINC00452436
Oc1ccc2ccccc2c1\C=N/n1c(S)nnc1-c1ccc(F)cc1,ZINC02336017
CC\C(c1ccc(O)cc1)=N\NS(=O)(=O)c1ccc(Cl)cc1,ZINC00369489
CC(OC(=O)c1cc2ccccc2o1)C(=O)Nc1ccc(Cl)cn1,ZINC04332403
CC(=O)c1cccc(NC(=O)CSCc2ccc(Cl)cc2)c1,ZINC00468880
COc1ccc(NC(=O)C(C)OC(=O)c2ccccc2Br)cc1,ZINC01981576
CC(C)C(=O)Nc1cccc(c1)C(=O)Nc1ccc(F)cc1,ZINC00463439
Cc1ccc(NC(=S)N\N=C/c2ccc(cc2)N(=O)=O)cc1,ZINC00288178
Cc1ccc(\C=N/NC(=O)CSc2nc3ccccc3[nH]2)o1,ZINC03889760
CN1C(=O)c2ccc(NC(=O)\C=C/c3ccc(Cl)cc3)cc2C1=O,ZINC03854960
COc1ccccc1NC(=O)COC(=O)c1ccc(F)cc1Cl,ZINC03450140
COc1ccc(NC(=O)CC2Sc3ccccc3NC2=O)cc1Cl,ZINC03013600
CC(NC(=S)NNC(=O)c1ccn(C)n1)c1ccccc1,ZINC02795707
COc1ccc2nc(NC(=O)CCNC(=O)c3ccco3)sc2c1,ZINC03442854
CCOc1ccc(cc1)C(=O)CC1(O)C(=O)Nc2ccc(Br)cc12,ZINC01150833
CCOc1ccc(\C=C2/S\C(NC2=O)=N/c2ccccc2Cl)c(O)c1,ZINC02068811
Cc1ccccc1NC(=S)N\N=C1\C(=O)Nc2ccccc12,ZINC03968694
COc1ccc(cc1)\C=N\N1C(=O)Nc2c([nH]c3ccc(F)cc23)C1=O,ZINC02209141
CCOc1ccc2c(c1)n(=O)c(-c1nc3ccccc3s1)c(N)n2=O,ZINC01616429
COc1ccccc1NC(=O)C1CN(C(=O)C1)c1ccc(Cl)cc1,ZINC00044315
COc1ccc(cc1)C(=O)N\N=C/CC(=O)c1ccc(Br)cc1,ZINC04466237
S=C(NCC1CCCO1)Nc1ccc(Oc2ccccc2)cc1,ZINC00468581
CCc1ccc2nc(Cl)c(cc2c1)C1NC(=O)c2ccccc2N1,ZINC00421620
CC(NC(=O)c1ccc(CSc2nnc[n-]2)cc1)c1ccc(F)cc1,ZINC03361273
COc1ccc(cc1)C1=NNC(=S)N1\N=C/C=C\c1ccccc1,ZINC03992829
CSc1cccc(NC(=O)c2nnn(Cc3ccccc3)c2N)c1,ZINC04118790
Cc1ccc2[nH]c(SCC(=O)Nc3ccccc3Br)nc2c1,ZINC00811267
CC1([N-]C(=O)N(\N=C\c2ccc[nH]2)C1=O)c1ccc(OC(F)F)cc1,ZINC03528460
CCn1c2ccccc2c2cc(ccc12)\C=N/NC(N)=S,ZINC00282456
Cc1cc(OCC(=O)N\N=C/c2cccnc2)ccc1Cl,ZINC00253222
Cc1cc([nH]n1)-c1nnc([S-])n1\[NH+]=C\C=C\c1ccccc1,ZINC01815479
COc1cccc(c1)C1=CC(c2ccccc2Cl)n2nnnc2N1,ZINC00222486
CCc1cccc(C)c1NC(=O)CSc1nc2ncccc2[nH]1,ZINC03850887
CCOc1ccc(cc1)N1C(=O)CC(=C1N)c1nc2ccccc2s1,ZINC03223759
Cc1ccc(c(Br)c1)-c1ccc(o1)\C=N/NC(=O)c1ccncc1,ZINC04470240
Cc1ccc(cc1)S(=O)(=O)NCCc1ccc(Br)cc1,ZINC00626410
COC(=O)c1ccc2nc(\N=C\c3ccccc3O)sc2c1,ZINC00286121
OCc1cn(CC(=O)Nc2ccc(Cl)cc2)c2ccccc12,ZINC00471026
Fc1ccc(cc1F)C(=O)CN1C(=O)[N-]C2(CCCc3ccccc23)C1=O,ZINC02621262
Cc1ccc(\C=N\NC(=O)COc2ccccc2Cl)c(O)c1,ZINC00359414
COc1ccc2nc(SCCCN3C(=O)Nc4ccccc34)[nH]c2c1,ZINC03868442
Cc1cccc(NCC(=O)N\N=C\c2cc3OCOc3cc2Br)c1,ZINC01444810
Nc1nccc(\C=C\c2c(nc3sccn23)-c2ccccc2)n1,ZINC03820806
COc1cccc(\C=N\NC(=S)Nc2ccccc2)c1O,ZINC00491654
CC(OC(=O)c1cc(Cl)ccc1N(=O)=O)C(=O)Nc1ccccc1C,ZINC03485121
Cc1ccccc1NC(=O)CSCC(=O)Nc1ccccc1,ZINC00581493
